Title_x,Source_x,Link_x,Date,Query,gpt_summary,Title_y,Link_y,Source_y,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_50,SMA_200,EMA_50,EMA_200,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,ATR,ADX,Target
"Apple CEO praises China's innovation, long history of cooperation on Beijing visit - Reuters",GoogleNewsRSS,https://news.google.com/rss/articles/CBMivgFBVV95cUxOZ2xzRTNCQTdYUm8ya1J5MHBPejBlelVka3FkaVA3TWRBUkR1MUdlR0tWMmRCSlhjSXRCaFBweVhRLUMyQWxjYndDXzVDVUxNN0Y3VldEc1lpMmFid1pwNXNKSEd1M1hEQk5nbExpQVU5UmFVMjltS3JqOUI4WE9vZDI3X2ZvNzA5cUdjck4tWWtKbU1Ha2RLcG50Z0VXaDZPZzJ2SllJdUxVS0huWExESEhla2s4Z1g2aGZlb3B3?oc=5,2023-03-26 07:00:00,Apple innovation 2023,,"Apple CEO praises China's innovation, long history of cooperation on Beijing visit - Reuters",https://news.google.com/rss/articles/CBMivgFBVV95cUxOZ2xzRTNCQTdYUm8ya1J5MHBPejBlelVka3FkaVA3TWRBUkR1MUdlR0tWMmRCSlhjSXRCaFBweVhRLUMyQWxjYndDXzVDVUxNN0Y3VldEc1lpMmFid1pwNXNKSEd1M1hEQk5nbExpQVU5UmFVMjltS3JqOUI4WE9vZDI3X2ZvNzA5cUdjck4tWWtKbU1Ha2RLcG50Z0VXaDZPZzJ2SllJdUxVS0huWExESEhla2s4Z1g2aGZlb3B3?oc=5,Google RSS,157.27393337455686,158.73915274100096,156.27402271003157,158.65005493164062,59196500,0.0,0.0,147.30223510742186,146.10578342437745,148.24817343423356,146.61361332077325,65.89543134434254,2.9505718047996368,2.3195086435098067,0.6310631612898301,159.95832213616762,151.25265655517578,142.54699097418393,3.495308347054148,28.544440224713167,0
"New Apple AirPods Max With Design Upgrade Nearly Here, Report Claims - Forbes",GoogleNewsRSS,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOem11bHZRbkZMMkIwVjBuM05sblNNNXEwZ3R1TjN1cVB6bjd2ZlRIT0VXZ0E3eWx3QjlSYmJNMFNCYUZjWHA4OGk4SnBzTjdINWt0d3dpcHN0VVpTRXF2ZFE2YmI2NkllOUhmSnZmRkN6NlQzS01xUzRCaHpfWFAxcmtUZTJ4NVVnZmtyYTNMWjFMZXBGZ2F1US1uQXRyTWhha1c2RHNuV044NWxEc3JrNGxtX3FqWmdsZ2c1Nm41b3g0VnM?oc=5,2023-03-26 07:00:00,AirPods 2023,,"Apple CEO praises China's innovation, long history of cooperation on Beijing visit - Reuters",https://news.google.com/rss/articles/CBMivgFBVV95cUxOZ2xzRTNCQTdYUm8ya1J5MHBPejBlelVka3FkaVA3TWRBUkR1MUdlR0tWMmRCSlhjSXRCaFBweVhRLUMyQWxjYndDXzVDVUxNN0Y3VldEc1lpMmFid1pwNXNKSEd1M1hEQk5nbExpQVU5UmFVMjltS3JqOUI4WE9vZDI3X2ZvNzA5cUdjck4tWWtKbU1Ha2RLcG50Z0VXaDZPZzJ2SllJdUxVS0huWExESEhla2s4Z1g2aGZlb3B3?oc=5,Google RSS,157.27393337455686,158.73915274100096,156.27402271003157,158.65005493164062,59196500,0.0,0.0,147.30223510742186,146.10578342437745,148.24817343423356,146.61361332077325,65.89543134434254,2.9505718047996368,2.3195086435098067,0.6310631612898301,159.95832213616762,151.25265655517578,142.54699097418393,3.495308347054148,28.544440224713167,0
"iPhone 13 release date, price and features - PhoneArena",GoogleNewsRSS,https://news.google.com/rss/articles/CBMiekFVX3lxTE55Yk9NeGZYM29kYXdQNUF6bnFQekxHdEhXZVJCWlp4NU0tbGxSUFNyV1hIUVNnNExVVFVGengtSXVhaEZkWkZHMUtSMlk5b3NXaVRVVFVZeXpjYjR4NjhFUG5oTGprSkszNEdOVUlJcmJ5LVk2Vnc5aThn?oc=5,2023-03-27 07:00:00,iPhone 2021,,"iPhone 13 release date, price and features - PhoneArena",https://news.google.com/rss/articles/CBMiekFVX3lxTE55Yk9NeGZYM29kYXdQNUF6bnFQekxHdEhXZVJCWlp4NU0tbGxSUFNyV1hIUVNnNExVVFVGengtSXVhaEZkWkZHMUtSMlk5b3NXaVRVVFVZeXpjYjR4NjhFUG5oTGprSkszNEdOVUlJcmJ5LVk2Vnc5aThn?oc=5,Google RSS,158.34318321903,159.1648984247364,156.2938425662838,156.6997528076172,52390300,0.0,0.0,147.79869720458984,146.1602087020874,148.57960791946428,146.71397291765726,60.76809828456556,2.9133888204733864,2.4382846789025225,0.4751041415708639,160.48584036214382,151.76548538208007,143.04513040201633,3.45071888358261,29.47349285691619,0
Apple Stock In Review: The 3 Best Years Since 2007. Will 2023 Top Them? - TheStreet,GoogleNewsRSS,https://news.google.com/rss/articles/CBMihwFBVV95cUxPYzZzVUxyREZoRUtFbmEtY2t1YUVWQmQwQWhpeEUtNi1ZVUxTTVphVGZYWjVqWUp5eHV3blo5M1lXbWpXMWdEZm5MeTQwaEZqQm5iaHlWazNKWTI0RkpYWjJzSEIyTXpITGFDWDRFSGlWZm93eXlkR05YdFNVVmFhbjI3dE5TUDg?oc=5,2023-03-28 07:00:00,Apple stock 2020,,Apple Stock In Review: The 3 Best Years Since 2007. Will 2023 Top Them? - TheStreet,https://news.google.com/rss/articles/CBMihwFBVV95cUxPYzZzVUxyREZoRUtFbmEtY2t1YUVWQmQwQWhpeEUtNi1ZVUxTTVphVGZYWjVqWUp5eHV3blo5M1lXbWpXMWdEZm5MeTQwaEZqQm5iaHlWazNKWTI0RkpYWjJzSEIyTXpITGFDWDRFSGlWZm93eXlkR05YdFNVVmFhbjI3dE5TUDg?oc=5,Google RSS,156.3928163743877,156.9076288835252,154.42267925169685,156.0760040283203,45992200,0.0,0.0,148.2559942626953,146.23772960662842,148.87358423745863,146.80712745607184,59.18204174026838,2.801298103117489,2.510887363745516,0.290410739371973,160.75421405477462,152.2723731994629,143.79053234415116,3.3817353656001634,29.40145726069401,1
"Apple’s Worldwide Developers Conference returns June 5, 2023 - Apple Newsroom",GoogleNewsRSS,https://news.google.com/rss/articles/CBMimAFBVV95cUxNZlY4dmp4RFhOUlVFZEEwemhIMURsRWQtS0kyX3hrSmk3aDNpbTAxbm9BRkFES2tqYzNCZWJ6LTNMOEIzMXJvYnR3VlZzQ1JVUklhRDlfUWFBamNuZnp4bUNxYmthakJWVldJLWVqWmpHM0FwTFQxcmd6ZUFYbHNVb3FEcEI5b0xJeVplekdOMWllMDNjV2VEcw?oc=5,2023-03-29 07:00:00,MacBook 2023,,"Apple’s Worldwide Developers Conference returns June 5, 2023 - Apple Newsroom",https://news.google.com/rss/articles/CBMimAFBVV95cUxNZlY4dmp4RFhOUlVFZEEwemhIMURsRWQtS0kyX3hrSmk3aDNpbTAxbm9BRkFES2tqYzNCZWJ6LTNMOEIzMXJvYnR3VlZzQ1JVUklhRDlfUWFBamNuZnp4bUNxYmthakJWVldJLWVqWmpHM0FwTFQxcmd6ZUFYbHNVb3FEcEI5b0xJeVplekdOMWllMDNjV2VEcw?oc=5,Google RSS,157.7788549243155,159.4420897633789,157.75906547972215,159.16488647460938,51305700,0.0,0.0,148.7517398071289,146.3578455734253,149.2771647173469,146.9300902323757,64.16942913840185,2.927960692321932,2.594302029460799,0.3336586628611329,161.0964422874588,153.0376579284668,144.9788735694748,3.3806175348471936,29.94173571783615,1
MacBook Pro 2021 (16-inch) review - Tom's Guide,GoogleNewsRSS,https://news.google.com/rss/articles/CBMic0FVX3lxTE1MWXVuaVpCRTNqeTJISTY1S1NSV3hZY2hDa3lIRmxvUnNzODdMbGh0YjFfX1VSME8xeG5tRHVGYzhYWkFpSVowRmxuU2V3VzRxVWNPSnpDU3JPRDBQQTRXanZCSlRmR3ZQc3h1S3o2Y0QtVlU?oc=5,2023-03-31 07:00:00,MacBook 2021,,MacBook Pro 2021 (16-inch) review - Tom's Guide,https://news.google.com/rss/articles/CBMic0FVX3lxTE1MWXVuaVpCRTNqeTJISTY1S1NSV3hZY2hDa3lIRmxvUnNzODdMbGh0YjFfX1VSME8xeG5tRHVGYzhYWkFpSVowRmxuU2V3VzRxVWNPSnpDU3JPRDBQQTRXanZCSlRmR3ZQc3h1S3o2Y0QtVlU?oc=5,Google RSS,160.81817064051347,163.3526086978247,160.29346346957524,163.25360107421875,68749800,0.0,0.0,149.88416595458983,146.67379398345946,150.25711597450209,147.22854781185018,69.69719485046205,3.434434095749168,2.8463438682279167,0.5880902275212514,162.99183284848203,154.53851928710938,146.08520572573673,3.245057068996642,31.95908167603229,1
Apple Stock At $500 Per Share: Could It Happen? - TheStreet,GoogleNewsRSS,https://news.google.com/rss/articles/CBMiigFBVV95cUxPSmFGb3BScFpvUVlqeFNReGl0ei1PR3R1cmdzTFBTQUt6Rm1uYTF0TFBha0FLUUdvSWpYRnpWRzdWU2ZCSEplcjRVVE43V0lvRV8wUk1kanQySjFwMV9ibTBiUzJXMFlYR0FnbTM1aDUxX0p1aDZibk1VT09tVHUybU5SMlMyZTQ2eUE?oc=5,2023-04-04 07:00:00,Apple stock 2022,,Apple Stock At $500 Per Share: Could It Happen? - TheStreet,https://news.google.com/rss/articles/CBMiigFBVV95cUxPSmFGb3BScFpvUVlqeFNReGl0ei1PR3R1cmdzTFBTQUt6Rm1uYTF0TFBha0FLUUdvSWpYRnpWRzdWU2ZCSEplcjRVVE43V0lvRV8wUk1kanQySjFwMV9ibTBiUzJXMFlYR0FnbTM1aDUxX0p1aDZibk1VT09tVHUybU5SMlMyZTQ2eUE?oc=5,Google RSS,164.93665022196166,165.1742443629799,163.461521135219,163.97633361816406,46278300,0.0,0.0,150.93843963623047,147.00802753448485,151.332178067384,147.56544561828122,69.61854201965411,3.898422657412056,3.200131784117891,0.6982908732941646,165.7117626681569,155.84385528564454,145.9759479031322,3.0562959087342665,34.650210642120975,0
Apple’s Beck to lead Defense Innovation Unit at Pentagon - C4ISRNET,GoogleNewsRSS,https://news.google.com/rss/articles/CBMirgFBVV95cUxPNVpIWFpnRld2QXZleW5qd0FaRzNMLTdmZmZxakQxa2ZWWHNkTm92eEJSdlJwN0FVOWt6QkI0ZTVoTWxNbEpDTVFxbTRMWFJUVkxaa3dIOW5NdkVvdWVoV29hQUt4ZVphQ28yTHNuSTBNZ3RSUDdnTl9sTlhMYWRIN19CYU5BWFF2WGE5ejRRY0ZYOEhqQ1A3Y0NLU2pGZjNvVkhmNnpWcUZLTzVYV0E?oc=5,2023-04-04 07:00:00,Apple innovation 2023,,Apple Stock At $500 Per Share: Could It Happen? - TheStreet,https://news.google.com/rss/articles/CBMiigFBVV95cUxPSmFGb3BScFpvUVlqeFNReGl0ei1PR3R1cmdzTFBTQUt6Rm1uYTF0TFBha0FLUUdvSWpYRnpWRzdWU2ZCSEplcjRVVE43V0lvRV8wUk1kanQySjFwMV9ibTBiUzJXMFlYR0FnbTM1aDUxX0p1aDZibk1VT09tVHUybU5SMlMyZTQ2eUE?oc=5,Google RSS,164.93665022196166,165.1742443629799,163.461521135219,163.97633361816406,46278300,0.0,0.0,150.93843963623047,147.00802753448485,151.332178067384,147.56544561828122,69.61854201965411,3.898422657412056,3.200131784117891,0.6982908732941646,165.7117626681569,155.84385528564454,145.9759479031322,3.0562959087342665,34.650210642120975,0
DOD Announces Apple’s Doug Beck as New Defense Innovation Unit Director - Defense Innovation Unit,GoogleNewsRSS,https://news.google.com/rss/articles/CBMigwFBVV95cUxNZUQ2OHB3NmtvQ01hbFJDTDJUckg4X2N1STVRdnlVWFJpMm1YMHlEZHJ5a1lHMEg0UXVOZ3hYVjljNGJnakJFOFc4ZFZyenhGTjRtSFlNTFVuaHdROGJiS3lZWFlFcXFKaTRrcGZ5ZUxvQ1FkaDJsaGV6ZDZXWGRzMlRocw?oc=5,2023-04-04 07:00:00,Apple innovation 2023,,Apple Stock At $500 Per Share: Could It Happen? - TheStreet,https://news.google.com/rss/articles/CBMiigFBVV95cUxPSmFGb3BScFpvUVlqeFNReGl0ei1PR3R1cmdzTFBTQUt6Rm1uYTF0TFBha0FLUUdvSWpYRnpWRzdWU2ZCSEplcjRVVE43V0lvRV8wUk1kanQySjFwMV9ibTBiUzJXMFlYR0FnbTM1aDUxX0p1aDZibk1VT09tVHUybU5SMlMyZTQ2eUE?oc=5,Google RSS,164.93665022196166,165.1742443629799,163.461521135219,163.97633361816406,46278300,0.0,0.0,150.93843963623047,147.00802753448485,151.332178067384,147.56544561828122,69.61854201965411,3.898422657412056,3.200131784117891,0.6982908732941646,165.7117626681569,155.84385528564454,145.9759479031322,3.0562959087342665,34.650210642120975,0
"As a marathon runner, here’s why I underestimated the Apple Watch - Runner's World UK",GoogleNewsRSS,https://news.google.com/rss/articles/CBMikgFBVV95cUxOdG9DcC1tLTRhWVFSVDRZS01WUjBjNWVKVF9PZXBFM01ZRm0yYTJBdDhXd2FHLVNNUEE3Z2RzSjNuNzFwTjhmZUhfaXY5M3FaYk83ZHE5VFRWeVNQYUstMU1KbzNKZEdRQk54dkZaNDdrejFfQkY5dldXYmd1ZWxmZmhrQlY1bHlYeURCWVNnZE1uZw?oc=5,2023-04-05 07:00:00,Apple Watch 2023,,"Apple 16-inch MacBook Pro (M2 Max, 2023) review: A content creator's dream machine - ZDNet",https://news.google.com/rss/articles/CBMib0FVX3lxTE9pSmRrdVc5ampSYW9INk9STzhrZGlRdkhwbm5SaERzdmFRT0YtTThtZEY3UkxDMGQzNE1NR182TDhHWGJ2amx4OFVubVhNdkhMckZlem1fdzNqUTVCQTRhdXVqYXNMQmNadVZoeWRQaw?oc=5,Google RSS,163.0952264685397,163.40212898364032,160.1845772758085,162.125,51511700,0.0,0.0,151.36310241699218,147.17039028167724,151.75542598631012,147.710316806159,64.26341441875756,3.828535872322476,3.325812601758808,0.502723270563668,166.3855963206496,156.38291931152344,146.38024230239728,3.108828796850074,34.326176196785255,0
"Apple 16-inch MacBook Pro (M2 Max, 2023) review: A content creator's dream machine - ZDNet",GoogleNewsRSS,https://news.google.com/rss/articles/CBMib0FVX3lxTE9pSmRrdVc5ampSYW9INk9STzhrZGlRdkhwbm5SaERzdmFRT0YtTThtZEY3UkxDMGQzNE1NR182TDhHWGJ2amx4OFVubVhNdkhMckZlem1fdzNqUTVCQTRhdXVqYXNMQmNadVZoeWRQaw?oc=5,2023-04-05 07:00:00,MacBook 2023,,"Apple 16-inch MacBook Pro (M2 Max, 2023) review: A content creator's dream machine - ZDNet",https://news.google.com/rss/articles/CBMib0FVX3lxTE9pSmRrdVc5ampSYW9INk9STzhrZGlRdkhwbm5SaERzdmFRT0YtTThtZEY3UkxDMGQzNE1NR182TDhHWGJ2amx4OFVubVhNdkhMckZlem1fdzNqUTVCQTRhdXVqYXNMQmNadVZoeWRQaw?oc=5,Google RSS,163.0952264685397,163.40212898364032,160.1845772758085,162.125,51511700,0.0,0.0,151.36310241699218,147.17039028167724,151.75542598631012,147.710316806159,64.26341441875756,3.828535872322476,3.325812601758808,0.502723270563668,166.3855963206496,156.38291931152344,146.38024230239728,3.108828796850074,34.326176196785255,0
Apple VP Named New Director of Defense Innovation Unit - Nextgov/FCW,GoogleNewsRSS,https://news.google.com/rss/articles/CBMirwFBVV95cUxNWEtnU2tLY1RyMTdXb3hfelpjR3I1TTlIZEdlbnV3NXZ3bmpSdjhQb2w2c1RHbW0wM3V6SGl1bU4ySk9sdEU5UkU2RjMtU2t6S1pNRVdiUVdka19JdUxWYVJwZW9nME1CZmZyYkZWVnMyczAyVmlMSXBTTjRHY2lGWWtYT3ROcXhWMWRvNzFDLU5kUU1Id3paQVhrMmh1d2w4UDhOVjlmNmtkMU5GVGRN?oc=5,2023-04-05 07:00:00,Apple innovation 2023,,"Apple 16-inch MacBook Pro (M2 Max, 2023) review: A content creator's dream machine - ZDNet",https://news.google.com/rss/articles/CBMib0FVX3lxTE9pSmRrdVc5ampSYW9INk9STzhrZGlRdkhwbm5SaERzdmFRT0YtTThtZEY3UkxDMGQzNE1NR182TDhHWGJ2amx4OFVubVhNdkhMckZlem1fdzNqUTVCQTRhdXVqYXNMQmNadVZoeWRQaw?oc=5,Google RSS,163.0952264685397,163.40212898364032,160.1845772758085,162.125,51511700,0.0,0.0,151.36310241699218,147.17039028167724,151.75542598631012,147.710316806159,64.26341441875756,3.828535872322476,3.325812601758808,0.502723270563668,166.3855963206496,156.38291931152344,146.38024230239728,3.108828796850074,34.326176196785255,0
Apple and global suppliers expand renewable energy to 13.7 gigawatts - Apple Newsroom,GoogleNewsRSS,https://news.google.com/rss/articles/CBMitAFBVV95cUxQbGQzOFZTQlRKRDM5NzZBZUxKbTZlMnM2MVM1aUw2SHp5TS1NN3NLcGJuN0NJejludkczbFlNV2lZR3I0QzVCMC1EbDFJYmI1eDNIWDdWQ1VROWFCcG5TQ05nNHEybjlISEl3VkFNWnlxNUo2VkRWbFNyV0FmVnlydTVPZ1VZMFQ1bEQwSW5ITVlCNE1BUEt5OE1lY0xCeTY5UHU1UGt3NmZ3bVNjSUxhaVJySXU?oc=5,2023-04-05 07:00:00,Apple innovation 2023,,"Apple 16-inch MacBook Pro (M2 Max, 2023) review: A content creator's dream machine - ZDNet",https://news.google.com/rss/articles/CBMib0FVX3lxTE9pSmRrdVc5ampSYW9INk9STzhrZGlRdkhwbm5SaERzdmFRT0YtTThtZEY3UkxDMGQzNE1NR182TDhHWGJ2amx4OFVubVhNdkhMckZlem1fdzNqUTVCQTRhdXVqYXNMQmNadVZoeWRQaw?oc=5,Google RSS,163.0952264685397,163.40212898364032,160.1845772758085,162.125,51511700,0.0,0.0,151.36310241699218,147.17039028167724,151.75542598631012,147.710316806159,64.26341441875756,3.828535872322476,3.325812601758808,0.502723270563668,166.3855963206496,156.38291931152344,146.38024230239728,3.108828796850074,34.326176196785255,1
Apple CEO Tim Cook shares one of Steve Jobs' best 'innovation' tricks: It's 'one of the things I loved about him' - CNBC,GoogleNewsRSS,https://news.google.com/rss/articles/CBMiogFBVV95cUxPT1dxU3RuVDZZdDdZS01aenFjQkRkMUNPSlVzdnBDWW8wZERKVGJVNS1qYkNxRUxtWHFZWFZwOEJWdW96UVZpWlZLQUlUcmc0b0lqQVJkZVQwZ013aEpmWThHQ3RPWWI5MEhraEFXR09hTTJIWkpDNGczV2NoOFVXd3hxMmlQVldzbEczMklBMS1MQ0s5X0VEOC04aklzZXI5cGfSAacBQVVfeXFMUE1wY0pXZ3VZQ1k3cnVBS3lsOGtwbmZ0VFZkQlpDZkhHcUhUVHlhOXpETC1laFR2cl91d3BxeGxmNlg0MHRVLVdFbTZlVUczb0JuQjRxUjd4NmhCbDRpNjI0V1VvUmlVaUtiaXhIcDlKSDdBNDBSZjF6em9fRFlnaW5LQllTMXJKMElpWnJ4SVVkc01BaXhteUxjOXJkUWFSMG5kNUM0WEE?oc=5,2023-04-07 07:00:00,Tim Cook 2022,,Apple CEO Tim Cook shares one of Steve Jobs' best 'innovation' tricks: It's 'one of the things I loved about him' - CNBC,https://news.google.com/rss/articles/CBMiogFBVV95cUxPT1dxU3RuVDZZdDdZS01aenFjQkRkMUNPSlVzdnBDWW8wZERKVGJVNS1qYkNxRUxtWHFZWFZwOEJWdW96UVZpWlZLQUlUcmc0b0lqQVJkZVQwZ013aEpmWThHQ3RPWWI5MEhraEFXR09hTTJIWkpDNGczV2NoOFVXd3hxMmlQVldzbEczMklBMS1MQ0s5X0VEOC04aklzZXI5cGfSAacBQVVfeXFMUE1wY0pXZ3VZQ1k3cnVBS3lsOGtwbmZ0VFZkQlpDZkhHcUhUVHlhOXpETC1laFR2cl91d3BxeGxmNlg0MHRVLVdFbTZlVUczb0JuQjRxUjd4NmhCbDRpNjI0V1VvUmlVaUtiaXhIcDlKSDdBNDBSZjF6em9fRFlnaW5LQllTMXJKMElpWnJ4SVVkc01BaXhteUxjOXJkUWFSMG5kNUM0WEE?oc=5,Google RSS,160.80827539475462,163.31302951982073,160.3825758088242,163.01602172851562,45390100,0.0,0.0,151.8188317871094,147.31597049713136,152.19701797620053,147.86261237752572,65.63356310120713,3.801229886594598,3.4208960587259662,0.3803338278686317,166.8908817766276,157.07939605712892,147.26791033763024,3.096087719289105,34.02528706897352,0
Apple expands innovative Restore Fund for carbon removal - Apple Newsroom,GoogleNewsRSS,https://news.google.com/rss/articles/CBMinAFBVV95cUxQVExoTlhUcHJQcE5jQUZSdVBNbW5PV3R2OVlSN0VHTWNxemx1WmNMbWNFcE9oSzBqMzdldlJhRklrMEY4eHlrakF1djhTZWdpSlkyOHI2d2NUbHNBeWpPa09YT3gxaENkdXlZd2otVTc1VGdOYWtWTllXWkV0dzJiQnh6WGNray1SMWtyZzQyTzZxNmRIWFk2c3dlazU?oc=5,2023-04-11 07:00:00,Apple innovation 2023,,Apple expands innovative Restore Fund for carbon removal - Apple Newsroom,https://news.google.com/rss/articles/CBMinAFBVV95cUxQVExoTlhUcHJQcE5jQUZSdVBNbW5PV3R2OVlSN0VHTWNxemx1WmNMbWNFcE9oSzBqMzdldlJhRklrMEY4eHlrakF1djhTZWdpSlkyOHI2d2NUbHNBeWpPa09YT3gxaENkdXlZd2otVTc1VGdOYWtWTllXWkV0dzJiQnh6WGNray1SMWtyZzQyTzZxNmRIWFk2c3dlazU?oc=5,Google RSS,160.7291233463205,160.73901806921322,158.90748220210756,159.19459533691406,47644200,0.0,0.0,152.47980529785156,147.56574153900146,152.78096637766575,148.09899835387893,55.55464814547705,3.178027544988396,3.389588994845705,-0.2115614498573093,166.03177959203836,158.26048736572267,150.48919513940697,3.1011513950833565,31.99116353975476,1
Apple’s Massive Restructuring of Supply Chains Shifts Display Innovation Timelines - Display Daily,GoogleNewsRSS,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPaVhEMXhjZkMyemtNRnlOY2tzM05LdHR2bVJGRGlFejc0Z0FoclhLdEtTQjdEQjdielFvMEotbl9lZmdZRi1DbUI1bDBLczgtTWR6T0JVUVBBbUxnT0hOZzJIdEN5em10OWk1RlVuN0xLX0plbS1JTTZ5OW0wWEtTclMzaWVkZG5jcC1WWTV1VVp4THBjeHpqbGRqQUVsRXFjMGJLSGdlRlhGTEk?oc=5,2023-04-13 07:00:00,Apple innovation 2023,,Apple’s Massive Restructuring of Supply Chains Shifts Display Innovation Timelines - Display Daily,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPaVhEMXhjZkMyemtNRnlOY2tzM05LdHR2bVJGRGlFejc0Z0FoclhLdEtTQjdEQjdielFvMEotbl9lZmdZRi1DbUI1bDBLczgtTWR6T0JVUVBBbUxnT0hOZzJIdEN5em10OWk1RlVuN0xLX0plbS1JTTZ5OW0wWEtTclMzaWVkZG5jcC1WWTV1VVp4THBjeHpqbGRqQUVsRXFjMGJLSGdlRlhGTEk?oc=5,Google RSS,160.0163027979601,164.1446680117871,159.80839277568336,163.9070587158203,68445600,0.0,0.0,153.2482162475586,147.78172443389892,153.432823063685,148.35877059631,63.28271221788641,2.923846588778531,3.203977313065748,-0.2801307242872166,165.82990158082453,159.25446472167968,152.67902786253484,3.226745943013193,30.73747249301964,1
Apple’s original AirPods Pro return to all-time low with first 2023 discount to $159 (Save $90) - 9to5Toys,GoogleNewsRSS,https://news.google.com/rss/articles/CBMickFVX3lxTE82UUxJdzhZYTlsOW5jdnN6YjMxMDZnaG9uUWxuVFF3VGttY0tnRHRrRjgzS3RjMmZJaHBFOUNrZ1dTSUZKTkdVUWFrYl82TjJwRXZQNzVRdE91TXRwenhiOWh5YlFQMTdzdTFJNndvd21xUdIBckFVX3lxTE82UUxJdzhZYTlsOW5jdnN6YjMxMDZnaG9uUWxuVFF3VGttY0tnRHRrRjgzS3RjMmZJaHBFOUNrZ1dTSUZKTkdVUWFrYl82TjJwRXZQNzVRdE91TXRwenhiOWh5YlFQMTdzdTFJNndvd21xUQ?oc=5,2023-04-18 07:00:00,AirPods 2023,,Apple’s original AirPods Pro return to all-time low with first 2023 discount to $159 (Save $90) - 9to5Toys,https://news.google.com/rss/articles/CBMickFVX3lxTE82UUxJdzhZYTlsOW5jdnN6YjMxMDZnaG9uUWxuVFF3VGttY0tnRHRrRjgzS3RjMmZJaHBFOUNrZ1dTSUZKTkdVUWFrYl82TjJwRXZQNzVRdE91TXRwenhiOWh5YlFQMTdzdTFJNndvd21xUdIBckFVX3lxTE82UUxJdzhZYTlsOW5jdnN6YjMxMDZnaG9uUWxuVFF3VGttY0tnRHRrRjgzS3RjMmZJaHBFOUNrZ1dTSUZKTkdVUWFrYl82TjJwRXZQNzVRdE91TXRwenhiOWh5YlFQMTdzdTFJNndvd21xUQ?oc=5,Google RSS,164.44166704612937,165.73858561594125,163.99614775175192,164.80796813964844,49923000,0.0,0.0,154.1758056640625,148.2044878768921,154.62786897693402,148.8206616355525,64.46356392068122,2.995621160871167,3.087622590033841,-0.0920014291626745,166.5726246054474,160.67315673828125,154.7736888711151,2.979413647960868,31.38806606193693,0
Apple CEO Tim Cook seems to be a big fan of Coachella — he's been spotted at the festival over the years - Business Insider,GoogleNewsRSS,https://news.google.com/rss/articles/CBMijAFBVV95cUxPS3g3Rm9XQThrbnRheVB4a3B4M0NINTh5OS1LY19zVE9taC1FTnV0QTlVZlJmWEMyMGZDT2JPdUpUZGRHZVhkaUM0VTNPSVphbXA0aU9TZzVXSk93UjRFVGIyc2M2XzVzeWdOSGV3QVhtbzN5d2kwOGM5bFBxVmlfQlpoOFlHaVdfUm00ZQ?oc=5,2023-04-18 07:00:00,Tim Cook 2022,,Apple’s original AirPods Pro return to all-time low with first 2023 discount to $159 (Save $90) - 9to5Toys,https://news.google.com/rss/articles/CBMickFVX3lxTE82UUxJdzhZYTlsOW5jdnN6YjMxMDZnaG9uUWxuVFF3VGttY0tnRHRrRjgzS3RjMmZJaHBFOUNrZ1dTSUZKTkdVUWFrYl82TjJwRXZQNzVRdE91TXRwenhiOWh5YlFQMTdzdTFJNndvd21xUdIBckFVX3lxTE82UUxJdzhZYTlsOW5jdnN6YjMxMDZnaG9uUWxuVFF3VGttY0tnRHRrRjgzS3RjMmZJaHBFOUNrZ1dTSUZKTkdVUWFrYl82TjJwRXZQNzVRdE91TXRwenhiOWh5YlFQMTdzdTFJNndvd21xUQ?oc=5,Google RSS,164.44166704612937,165.73858561594125,163.99614775175192,164.80796813964844,49923000,0.0,0.0,154.1758056640625,148.2044878768921,154.62786897693402,148.8206616355525,64.46356392068122,2.995621160871167,3.087622590033841,-0.0920014291626745,166.5726246054474,160.67315673828125,154.7736888711151,2.979413647960868,31.38806606193693,1
